system:index,B2,B3,B4,B8,NDMI,NDVI,NDWI,aspect,elevation,label,slope,.geo
2_863_0,246.5,393.5,579.5,1356.5,-0.17349581,0.401343,-0.5502857,239.61256,4093,0,7.294529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08873812215053,28.405672514907597]}"
2_864_0,155.6595744680851,364.07142857142856,269.2,2704.4285714285716,0.26077786,0.8189418,-0.76270396,203.47647,1272,0,24.648743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82651989071604,27.680732080623144]}"
2_865_0,1226.0,1443.5,1620.5,1942.625,-0.083262056,0.09040519,-0.147403,-0.0,1320,0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32373740047619,27.745680275664984]}"
2_866_0,837.0,932.0,1072.0,1385.0,-0.134375,0.12739113,-0.19551143,197.98137,4507,0,19.666874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.65323487240939,28.319973236802596]}"
2_867_0,1318.0,1688.0,1832.0,2009.0,0.091254756,0.046081748,-0.08682716,195.87897,3862,0,3.8513343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.67317747171684,28.495144717205903]}"
2_868_0,1177.3,1500.0,2009.6666666666667,2897.0,-0.09511167,0.18084238,-0.31771663,250.44359,4594,0,52.552906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46980346567403,28.177410601212827]}"
2_869_0,591.5,869.0,1009.0,2103.3333333333335,-0.06045265,0.35161185,-0.4152742,236.39807,493,0,5.014935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.72896285086065,27.633840022792103]}"
2_870_0,367.06666666666666,493.2142857142857,556.2352941176471,1519.5,-0.10102056,0.4640595,-0.50990134,241.57182,4062,0,28.548933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46683902523644,28.397857171935758]}"
2_871_0,350.76666666666665,604.5833333333334,744.0714285714286,2468.866666666667,0.05643692,0.53682804,-0.60657674,242.00545,1840,0,22.48193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99252855522133,27.62764164733168]}"
2_872_0,543.2142857142857,794.8571428571429,1057.6923076923076,2267.4,-0.063908845,0.36381176,-0.48086846,121.99835,1395,0,36.247997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7308493129573,27.726815654698473]}"
2_873_0,668.8,971.0,1056.1333333333332,3127.5,0.013612056,0.4951119,-0.5261681,286.42416,370,0,21.839128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77639389786216,27.831649048355224]}"
2_874_0,1022.0,1455.0,1866.0,3489.0,-0.068108976,0.30308124,-0.41140777,319.74225,3008,0,44.91279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84242007124496,28.428579554652647]}"
2_875_0,529.1666666666666,942.0,944.0,3025.0,0.13567038,0.52431345,-0.52508193,322.4203,943,0,27.051199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85697277884769,27.914653380607866]}"
2_876_0,1608.25,1842.0,2041.0,2206.285714285714,-0.044025935,0.03891561,-0.08998518,260.00552,4800,0,33.140846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.43719462086048,28.219990745680093]}"
2_877_0,1115.875,1675.3333333333333,2084.0,3789.75,-0.010412247,0.2904022,-0.3868956,293.86032,1284,0,15.649081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09897891638948,27.794997784763147]}"
2_878_0,419.0,667.2857142857143,599.0,2860.0,0.16639479,0.65365714,-0.62164354,50.498238,854,0,19.609838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64622801319325,27.960197965512727]}"
2_879_0,218.5,481.5,280.0,2842.0,0.35317224,0.8206278,-0.71024525,249.12627,2134,0,36.013695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32481537881714,28.134560962160325]}"
2_880_0,198.0,233.5,182.0,1236.5,0.25852418,0.7433909,-0.6823129,313.52014,3199,0,33.353764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08469570337199,28.139411864694573]}"
2_881_0,539.4,741.5,860.0,2301.5,0.03636159,0.45595446,-0.512652,173.08064,1607,0,24.540634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13050978286208,28.008437496269945]}"
2_882_0,2133.5,2284.5,2407.5,2460.0,0.30903286,0.010785825,-0.0369902,265.21326,4802,0,21.205006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47815779781634,28.446096702692977]}"
2_883_0,203.0,282.0,159.0,1629.0,0.16607015,0.82214767,-0.7048666,354.73938,2101,0,31.026108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.3892245846885,28.284130456966228]}"
2_884_0,11978.0,12560.0,12691.0,12352.0,0.61248,-0.013536717,0.00834939,45.813072,5457,0,25.999523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1156875806741,28.42507612504458]}"
2_885_0,362.5,526.5,489.0,2024.5,0.1329043,0.6109011,-0.58722067,283.53525,1872,0,22.538162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.31753902501576,28.033230998111645]}"
2_886_0,335.7,690.5555555555555,626.7142857142857,3336.0,0.25044176,0.6836944,-0.65699935,261.78778,1366,0,42.196236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.91707007135528,27.876385149504376]}"
2_887_0,6954.0,6987.0,6669.0,5696.0,0.74670345,-0.07868985,0.101789795,147.49785,4919,0,25.634161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27064696718473,28.483825944625995]}"
2_888_0,233.46153846153845,436.5,321.0,2413.5,0.26992896,0.76522213,-0.6936842,100.034096,658,0,15.5744505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89712747204783,27.78502648510942]}"
2_889_0,61.0,111.0,94.0,996.0,0.060702875,0.82752293,-0.79945797,79.59699,2274,0,24.143774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7976839700958,28.209480456855893]}"
2_890_0,301.6521739130435,461.09090909090907,401.5,2383.3333333333335,0.14429751,0.7116524,-0.6757932,43.54275,1740,0,22.992136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48246971118012,27.61659236933701]}"
2_891_0,76.5,174.33333333333334,110.0,1754.3333333333333,0.5134436,0.8819954,-0.8192188,56.902603,3644,0,30.663244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42884028871818,28.361744897514154]}"
2_892_0,435.7857142857143,699.5,493.2222222222222,2572.0,0.29077587,0.67818177,-0.5723674,259.9739,771,0,20.401472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19249353746633,27.87342070906678]}"
2_893_0,195.0,383.0,286.0,2742.0,0.21434899,0.81109643,-0.75488,26.113205,2112,0,38.422504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90224786916731,28.244514752936556]}"
2_894_0,718.7857142857143,1067.388888888889,1291.4,2411.6,-0.09709183,0.30251148,-0.3863798,205.2445,1287,0,12.120958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03861212929665,27.91061096182933]}"
2_895_0,323.0,339.0,340.0,617.0,-0.069732375,0.28944618,-0.29079497,36.12367,2995,0,29.298458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.07310743620684,28.259336955124528]}"
2_896_0,161.77777777777777,215.30769230769232,155.8125,1629.6666666666667,0.1600427,0.825467,-0.7666009,351.9372,2177,0,27.617682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04669696685373,28.06664832668089]}"
2_897_0,1398.0,1051.3333333333333,942.3333333333334,1607.5,0.20705839,0.26086673,-0.20917696,311.35712,4380,0,34.449123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.97231646132863,28.322668182654954]}"
2_898_0,782.0,1068.2,1166.0,2832.25,-0.013425449,0.41674483,-0.45226833,131.47723,397,0,4.19358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74621050431575,27.869108795703006]}"
2_899_0,568.0,779.0,1066.0,1701.0,-0.107086614,0.22949043,-0.3717742,191.33801,4092,0,15.677813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61119371711258,28.34449724405906]}"
2_900_0,303.2826086956522,414.6923076923077,350.22727272727275,1894.4545454545455,0.1405662,0.6879493,-0.6408264,167.24216,791,0,18.363615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80738577516429,27.95561655756372]}"
2_901_0,543.0,778.0,682.3333333333334,2901.25,0.19892557,0.6191894,-0.5770877,49.04521,1038,0,52.620674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75752927689565,27.837308434645177]}"
2_902_0,530.4,796.0,853.5,2327.0,0.07681629,0.46329194,-0.49023375,54.751774,631,0,6.4016385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1606931764085,27.950226665859]}"
2_903_0,140.6,301.75,239.42857142857142,1694.5833333333335,0.25237882,0.7524022,-0.6976958,247.12741,1040,0,39.792755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8804188077632,27.63869092532635]}"
2_904_0,269.5,328.0,280.5,1623.5,0.26195103,0.70535713,-0.66384834,333.3631,3242,0,31.622055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37548036084148,28.40675049324854]}"
2_905_0,457.3333333333333,661.6,857.5,2004.5,-0.06364592,0.4007687,-0.50369453,174.61134,1092,0,11.040586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78367025166354,27.939716377034802]}"
2_906_0,137.0,212.0,168.0,1780.5,0.2596392,0.82755965,-0.787202,294.35223,2531,0,36.719204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.36254462075016,28.18711240628132]}"
2_907_0,836.4,1055.6666666666665,1122.0,2331.6,-0.029766694,0.3502432,-0.37668523,223.27203,1390,0,7.598171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24288902490544,27.72654616011324]}"
2_908_0,334.0,471.0,487.25,2021.9166666666665,0.029379945,0.61162406,-0.6221294,69.652565,1025,0,31.183012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1539558117776,27.829493091673335]}"
2_909_0,421.6875,477.4736842105263,603.4736842105264,1898.0,0.0545499,0.51750547,-0.59799707,162.07509,3189,0,19.661076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.4657610468955,27.95992847092749]}"
2_910_0,284.0,397.0,315.0,2192.0,0.3024361,0.74870366,-0.6933179,282.8303,1074,0,30.249666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9321617681285,28.05047865156674]}"
2_911_0,5261.0,5204.0,4912.5,4110.5,0.85512805,-0.088883966,0.11739761,285.37784,5430,0,16.973164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16204064933468,28.346114211570473]}"
2_912_0,177.5,261.0,188.5,1097.5,0.18169583,0.7068429,-0.6157527,337.7438,1999,0,32.19741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22240743642752,28.06664832668089]}"
2_913_0,5926.0,5925.0,5945.0,5728.0,0.47079214,-0.018589908,0.016905518,252.95119,4868,0,39.63151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53034534154183,28.46603930200043]}"
2_914_0,608.2941176470588,963.9812030075188,1156.5128205128203,2976.0,-0.024502171,0.44028592,-0.5106671,256.2663,1709,0,28.611599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42884028871818,27.632762044451162]}"
2_915_0,915.0,1082.2857142857142,1201.5,1552.0,-0.11434482,0.12729254,-0.17830803,102.47832,1352,0,4.284541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37440238250053,27.724929192601824]}"
2_916_0,569.2727272727273,758.8333333333334,670.0833333333333,2418.5,0.1888318,0.56609017,-0.5223458,19.189758,659,0,12.561557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2967879419526,27.861293452731168]}"
2_917_0,80.5,145.0,118.0,1320.0,0.36152655,0.8358832,-0.8020478,119.62144,3465,0,33.225647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.23291772525171,28.201665113884054]}"
2_918_0,272.7,423.5,401.6666666666667,1948.6666666666667,0.17436722,0.6582045,-0.6429424,107.5066,1241,0,28.286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1367081583225,27.970169265166454]}"
2_919_0,352.223076923077,556.375,659.4,2111.0,0.027300598,0.5239677,-0.58282954,189.17984,719,0,19.001326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1569202522152,27.871803741555365]}"
2_920_0,201.0,367.0,236.0,2992.0,0.3039878,0.85377944,-0.7814826,230.83392,2423,0,43.48136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.72734588334924,28.28008803818769]}"
2_921_0,216.14285714285714,409.3333333333333,352.57142857142856,2291.75,0.093718305,0.7333369,-0.69691175,71.620384,1545,0,31.63589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.97285545049911,27.62171276645649]}"
2_922_0,1813.5,2022.0,2146.6666666666665,1988.5,0.37366876,-0.038249165,0.008353073,54.826954,5559,0,6.4134536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46144913353172,28.249096160885564]}"
2_923_0,925.5,1027.5,1147.0,3037.0,-0.02652456,0.45172083,-0.49440277,15.838965,2309,0,33.94313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.12458090198689,28.213253381049196]}"
2_924_0,990.9375,1201.5555555555557,1236.857142857143,2222.6666666666665,-0.07386316,0.28495526,-0.29820234,109.483215,333,0,5.544282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75510382562854,27.813323416559186]}"
2_925_0,6375.0,6430.5,6503.5,6088.5,0.70462656,-0.032957435,0.027318476,240.0185,5452,0,52.340614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75752927689565,28.38141800223637]}"
2_926_0,507.0,695.0,1008.0,1735.0,-0.22371365,0.26503828,-0.42798355,189.91321,3952,0,23.135138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74324606387816,28.321320709728774]}"
2_927_0,334.0,492.0,507.0,1974.0,0.13644214,0.5912938,-0.60097325,239.24278,3246,0,38.35611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76507512528227,28.26580482517019]}"
2_928_0,214.6,409.3333333333333,437.0,2273.5,0.11296047,0.67755026,-0.69484997,132.55168,1414,0,33.831837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7022828869223,27.723042730505174]}"
2_929_0,312.5,629.0,471.0,4173.5,0.32324034,0.79717946,-0.7380531,2.637617,2880,0,50.174824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.92973631686137,28.355007532883256]}"
2_930_0,460.0,696.5,715.0,2369.0,0.029328698,0.53631645,-0.545588,74.56448,813,0,16.914814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86640508933094,27.92489417484683]}"
2_931_0,674.0,1028.0,1553.0,2660.0,-0.11259383,0.26275814,-0.44251627,270.0,3981,0,47.353188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74109010719627,28.39624020442434]}"
2_932_0,798.7222222222222,1122.0,1198.5714285714287,2989.8571428571427,-0.010176172,0.4276749,-0.45426118,305.55725,910,0,30.309746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02729335671675,27.749453199858287]}"
2_933_0,443.0,634.0,694.25,2261.0,0.028428474,0.5301582,-0.56200343,284.15543,801,0,14.830065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98875563102803,28.025415655139803]}"
2_934_0,380.0,546.0,515.5,1991.5,0.068401285,0.5887515,-0.5696552,190.66779,951,0,11.181487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18521718366496,27.77505518545569]}"
2_935_0,533.2,800.3333333333334,1129.1,2220.1428571428573,-0.13263972,0.32575807,-0.47006148,142.5432,1256,0,29.72587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93404823022514,27.660519986730453]}"
2_936_0,369.85714285714283,595.3333333333334,428.1666666666667,2787.4285714285716,0.24318966,0.73369366,-0.6480194,-0.0,766,0,25.902744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89955292331496,27.98472197276919]}"
2_937_0,411.4642857142857,668.8275862068965,676.2777777777778,2849.470588235294,0.13389863,0.6163777,-0.6198005,234.21844,1136,0,44.09806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03430021593289,27.6901643911064]}"
2_938_0,253.5,439.5,360.5,2186.0,0.17605919,0.7168663,-0.6652066,144.27074,918,0,33.34697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77154299532792,27.79284182808126]}"
2_939_0,598.3333333333334,775.2,600.7142857142857,3097.6666666666665,0.3078601,0.6751474,-0.5996764,323.5952,894,0,40.855076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14721844714671,27.986069445695367]}"
2_940_0,220.51612903225808,406.6875,285.7368421052632,2590.4166666666665,0.2051686,0.80130625,-0.728613,69.42476,1081,0,32.816467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.58586122610042,27.76939579916574]}"
2_941_0,222.0,438.0,300.0,2590.0,0.23128119,0.79238755,-0.71070015,78.74538,1913,0,30.139233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.5737339697648,28.204090565151176]}"
2_942_0,3920.0,4245.5,4478.5,4258.5,0.682869,-0.025180267,-0.0015286924,107.91033,5758,0,43.455505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20812422341001,28.382226485992078]}"
2_943_0,493.46153846153845,690.5555555555555,788.4444444444445,2181.5,0.01273756,0.46905106,-0.51912105,214.59969,1488,0,19.493252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.43638613710478,27.641655365763945]}"
2_944_0,453.0,701.2,681.75,2356.0,0.09657901,0.55114806,-0.5412796,69.23555,537,0,7.799868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9337787356399,27.786104463450364]}"
2_945_0,329.0,396.0,721.0,1725.0,-0.13120121,0.41046607,-0.6265912,66.23789,3971,0,19.878328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.06286664196789,28.294101756619952]}"
2_946_0,272.0,374.0,352.0,1740.5,0.14733025,0.66356033,-0.6462521,282.6487,3517,0,43.86173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37089895289246,28.307576485881746]}"
2_947_0,195.0,243.0,175.0,1704.0,0.34544018,0.8137307,-0.7503852,292.84073,2968,0,24.642336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08361772503105,28.274698146482972]}"
2_948_0,153.0,262.0,229.5,1409.0,-0.025082165,0.71986574,-0.6864153,327.73312,2495,0,19.013725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90467332043444,28.36632630546316]}"
2_949_0,285.0,419.0,680.0,1338.0,-0.23651926,0.32606542,-0.52305067,166.92545,4247,0,36.17493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14155906085675,28.266613308925894]}"
2_950_0,130.0,223.0,212.0,1499.0,0.12200599,0.7521917,-0.74099886,211.19728,3127,0,40.417736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59664100950985,28.26903876019302]}"
2_951_0,670.0,821.0,1208.0,2186.0,-0.16477218,0.28815556,-0.4539408,65.701645,4344,0,36.77635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2959794581969,28.45364255107958]}"
2_952_0,189.0,290.0,280.0,1778.0,0.14193963,0.72789115,-0.71953577,99.3793,2713,0,41.795773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.69608451146188,28.243167280010375]}"
2_953_0,226.0,396.5,322.5,2031.5,0.11041268,0.7259983,-0.6733937,353.6537,1753,0,39.715282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32697133549902,28.176871612042355]}"
2_954_0,707.6666666666666,859.5,920.5,2139.3333333333335,-0.018954448,0.39833325,-0.4267771,332.41202,929,0,13.356827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66644010708593,27.957772514245605]}"
2_955_0,256.0,390.0,304.0,3148.0,0.3350297,0.82387024,-0.7795365,237.43875,2916,0,41.09654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62520743554485,28.262031900976886]}"
2_956_0,4569.5,3913.5,3406.0,2910.0,0.7976834,-0.078530714,0.14706528,49.59597,4990,0,36.84177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13185725578826,28.410523417441844]}"
2_957_0,360.0,585.0,614.0,2651.0,0.046585076,0.62388974,-0.6384425,76.12327,1256,0,25.289347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.57723739937288,28.078775583016505]}"
2_958_0,256.0,418.0,503.0,1835.0,0.05824683,0.5697177,-0.6289392,205.51955,2926,0,45.63613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.94078559485604,28.117852297875704]}"
2_959_0,418.73333333333335,628.6,527.5555555555555,2110.9285714285716,0.26391852,0.6001071,-0.54108894,266.20355,795,0,36.25817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03995960222284,27.77667215296711]}"
